datetime,datetime_start,datetime_end,flux_mccallum_mm_day,flux_hatch_amplitude_mm_day,flux_keery_mm_day,flux_luce_mm_day,A_shallow,A_deep,r2_shallow,r2_deep,delta_phi,quality_flag,TC,par
2025-12-22 16:00:00,2025-12-21 16:00:00,2025-12-23 15:30:00,1056.003278545546,,1395.5695773075427,,3.1426153883732795,5.301008076941116e-09,0.8272370885710781,5.8242780598405375e-09,4.762702434863375,1,TC1,sup_int
2025-12-23 04:00:00,2025-12-22 04:00:00,2025-12-24 03:30:00,1051.7284068312983,,1313.676681791959,,3.302711915625784,2.3799487713915823e-08,0.8377553021053672,2.6122550123020005e-08,4.74992905862836,1,TC1,sup_int
2025-12-23 16:00:00,2025-12-22 16:00:00,2025-12-24 15:30:00,1081.54705383241,,1198.1623553315187,,3.248256363636704,7.746496999416763e-09,0.8189542959955944,-8.737909507061659e-09,1.5778790817731434,1,TC1,sup_int
2025-12-24 04:00:00,2025-12-23 04:00:00,2025-12-25 03:30:00,173.11958216128875,504.30740258168896,341.18176829355275,507.589794233749,3.3753169205156888,1.4438501629445293,0.8460832369371719,0.9202810504807845,5.253682571791895,0,TC1,sup_int
2025-12-24 16:00:00,2025-12-23 16:00:00,2025-12-25 15:30:00,1054.9070474761158,,1335.3572884177108,,3.316847011679568,1.4371480894226352e-08,0.8286065388495575,1.797332216391112e-08,4.6290499613799625,1,TC1,sup_int
2025-12-25 04:00:00,2025-12-24 04:00:00,2025-12-26 03:30:00,1057.4219996528511,,1389.0035746083986,,3.5316633091956526,5.931175772744268e-09,0.8516751239753566,6.0405628277138135e-09,4.640865535892928,1,TC1,sup_int
2025-12-25 16:00:00,2025-12-24 16:00:00,2025-12-26 15:30:00,1056.2524607117618,,1340.005502848061,,3.564375093250769,1.3216620908806931e-08,0.8679649341888682,1.4641613699239997e-08,4.5564498186686,1,TC1,sup_int
2025-12-26 04:00:00,2025-12-25 04:00:00,2025-12-27 03:30:00,170.713778887221,520.8819408347648,334.48772584793676,497.24601547515675,3.6054580664808755,1.5843405756181863,0.873999460282856,0.9407226256520074,5.160838888880319,0,TC1,sup_int
2025-12-26 16:00:00,2025-12-25 16:00:00,2025-12-27 15:30:00,189.6651658204386,468.2108909113252,338.3558514831691,530.8909664679043,3.521963010574856,1.4140633886662528,0.8709129110649346,0.9396019127789803,5.139759076923953,0,TC1,sup_int
2025-12-27 04:00:00,2025-12-26 04:00:00,2025-12-28 03:30:00,178.07456957067348,500.69005565828763,335.1619600159734,509.8769441896449,3.503042437389951,1.4894546299456788,0.8728736546253021,0.9466347236183861,5.139957913365671,0,TC1,sup_int
2025-12-27 16:00:00,2025-12-26 16:00:00,2025-12-28 15:30:00,188.94043406985222,472.5043870407544,336.55090673676,528.0636098265427,3.4446129058662316,1.393986882050391,0.876973278468243,0.9355598021903285,5.115380768088706,0,TC1,sup_int
2025-12-28 04:00:00,2025-12-27 04:00:00,2025-12-29 03:30:00,184.89808036847623,484.094838141747,335.0972350151681,520.5063570611893,3.441764259167914,1.4221568359270425,0.8815951644889615,0.9462874922869839,5.110212388456241,0,TC1,sup_int
2025-12-28 16:00:00,2025-12-27 16:00:00,2025-12-29 15:30:00,194.74152229521954,460.0951633641356,336.14703168171224,536.2765359185796,3.4304442826312416,1.3564910197277948,0.8819021089295576,0.9466328810970414,5.085011572745811,0,TC1,sup_int
2025-12-29 04:00:00,2025-12-28 04:00:00,2025-12-30 03:30:00,187.92080887771866,477.1622811861316,334.98814607329655,525.0133454727688,3.4621217074232593,1.4129777301582789,0.8831081077506303,0.9430533619633883,5.095888389399061,0,TC1,sup_int
2025-12-29 16:00:00,2025-12-28 16:00:00,2025-12-30 15:30:00,197.70925484435165,453.60882950082606,336.19151558369964,540.6195649185796,3.4728177821629576,1.3562433032974404,0.8719276550508273,0.9383681701179336,5.073348118154562,0,TC1,sup_int
2025-12-30 04:00:00,2025-12-29 04:00:00,2025-12-31 03:30:00,1055.525436658961,,1407.7641435470425,,3.5850651627115444,5.240083700286391e-09,0.8836756126778413,6.3990600596142144e-09,4.837550848443627,1,TC1,sup_int
